rider_id,alloted_orders,delivered_orders,undelivered_orders,lifetime_order_count
13624,29,29,0,175
14619,28,28,0,94
5439,163,162,1,1033
2331,138,137,1,308
3658,80,80,0,1385
8126,46,46,0,169
5818,155,154,1,235
14926,0,0,0,5
18547,20,20,0,298
7496,13,13,0,144
5755,4,4,0,141
1307,131,131,0,180
5484,118,118,0,3399
5910,61,60,1,105
15050,77,76,1,114
13395,3,3,0,61
19762,5,3,2,59
1883,18,18,0,55
11688,11,11,0,153
12860,20,20,0,40
417,19,18,1,75
21234,74,73,1,117
5829,112,110,2,584
3031,88,88,0,395
15351,40,37,3,54
9256,96,96,0,664
15863,12,12,0,87
13926,34,33,1,181
1018,118,116,2,367
17602,24,23,1,194
14692,24,23,1,30
2385,23,23,1,308
14614,3,2,1,7
6068,12,12,0,294
16106,0,0,0,733
5383,50,50,0,327
14541,0,0,0,2
11065,48,48,0,148
1682,14,14,0,2459
17925,0,0,0,2
20986,3,3,0,843
18920,3,3,0,7
4435,60,57,3,343
13151,76,76,1,2302
19421,3,3,0,103
4711,128,128,1,270
5255,15,15,0,84
8096,41,41,0,879
18088,5,5,0,141
13878,5,5,0,28
3521,72,71,1,13556
9310,100,99,1,1439
12011,199,196,4,436
16432,48,48,0,370
17997,1,0,0,4
9893,271,270,2,526
21174,16,16,0,18
15899,0,0,0,18
12552,15,15,0,29
7617,74,74,1,443
2504,15,15,0,50
8201,12,12,0,69
5907,17,17,0,47
9335,103,103,0,3036
15387,222,222,0,627
2553,91,90,1,1907
2610,15,15,0,520
5267,0,0,0,28
841,185,182,3,298
13616,69,67,2,203
14346,8,8,0,92
9660,17,17,0,114
1694,121,121,0,182
20855,17,17,0,18
8930,67,67,0,135
6664,59,59,0,163
18048,2,2,0,433
7279,31,31,0,5535
6174,204,204,0,825
19056,39,39,0,103
10373,114,112,2,496
16173,20,20,0,1386
18946,1,1,0,665
19542,0,0,0,191
20483,11,11,0,184
6374,19,19,0,61
18240,69,69,0,113
5228,16,16,0,38
13594,41,41,0,57
17182,3,2,1,4
20188,5,5,0,6
17367,174,169,5,2658
2063,60,60,0,201
3244,69,68,1,301
16371,0,0,0,13
11310,0,0,0,33
15270,15,15,0,48
21087,16,16,0,625
10754,31,31,0,36
12930,4,4,0,179
13276,17,16,1,2088
20001,31,31,0,553
8384,15,15,0,87
19307,0,0,0,2
10542,159,158,2,535
285,64,64,0,275
5480,217,215,2,1052
9045,26,26,0,245
12286,83,82,1,3387
11522,89,89,0,99
20762,0,0,0,13
7489,38,36,3,301
20444,4,4,0,502
6889,14,14,0,85
13980,36,34,2,523
19215,118,114,4,318
8992,48,48,0,477
1922,12,12,0,217
4406,21,21,0,49
15569,0,0,0,4
16062,28,28,0,385
5687,39,39,0,179
17010,23,23,0,27
12471,20,20,0,400
12902,13,13,0,307
10941,26,26,0,487
10932,30,29,1,1365
8693,16,16,0,107
20695,0,0,0,4
21330,1,0,0,0
12494,30,28,2,97
15274,4,4,0,54
428,43,42,1,416
19709,26,26,0,2644
12273,9,9,0,106
18459,0,0,0,549
15005,185,176,9,214
20740,1,1,0,7
12516,4,4,0,857
15563,37,37,0,440
4626,175,174,1,684
14094,12,11,1,41
164,151,150,3,2606
4104,102,100,2,938
15810,147,147,0,284
16837,0,0,0,659
20660,71,71,0,123
14285,0,0,0,9
21415,28,28,0,172
9001,40,40,0,2547
9817,78,76,4,465
5339,73,72,1,840
17575,1,1,0,7
18763,9,9,0,24
5731,124,124,2,483
10990,3,3,0,441
11085,16,16,0,90
12623,112,111,1,355
12877,45,45,0,807
11652,5,5,0,236
1507,24,24,0,177
7916,146,145,2,401
6643,21,21,0,187
2220,164,163,1,730
12533,0,0,0,252
1959,29,29,0,534
7793,24,22,2,52
6332,130,130,0,754
16745,0,0,0,2
7255,23,21,2,96
1845,69,69,0,2850
5758,20,20,0,54
16842,64,63,1,901
17734,60,60,0,536
15228,147,146,1,6502
3903,21,21,0,56
14250,13,13,0,1107
20846,102,101,1,236
10246,1,1,0,87
19643,14,14,0,2286
5304,216,215,2,592
8333,90,90,0,180
1546,208,206,2,1802
15403,14,14,0,224
1816,162,159,3,1567
19615,18,17,1,182
7515,47,47,0,186
18447,22,22,0,217
18319,90,89,1,587
4250,37,35,2,230
6817,90,90,0,147
2452,89,89,0,2362
1062,30,28,2,63
18645,11,11,0,13
1458,66,64,2,324
14164,73,73,0,1312
18116,9,9,0,132
7158,192,192,0,843
12936,182,181,1,709
14516,5,5,0,165
7736,14,14,0,680
7627,11,11,0,59
16387,42,42,0,1050
17713,44,44,0,245
16946,0,0,0,7
5921,97,97,0,316
14370,0,0,0,7
7028,0,0,0,70
19127,41,41,0,160
19871,0,0,0,110
20553,0,0,0,3
3404,149,147,3,1907
15656,70,70,0,345
3112,92,92,0,6061
13166,27,27,0,122
12249,0,0,0,1744
13959,0,0,0,36
13623,62,62,0,781
14238,71,70,2,739
4215,111,110,1,1040
4358,176,173,3,264
8051,31,31,0,1467
10635,13,12,1,139
9066,22,22,0,4137
20850,112,112,0,738
14995,64,64,0,453
13789,71,70,1,182
14077,19,16,3,19
21534,3,3,0,153
10295,2,1,1,1
14873,22,22,0,77
10855,75,74,1,310
2273,240,238,3,1075
20439,0,0,0,68
7239,86,85,1,778
13467,34,34,0,615
7861,40,39,1,69
20132,4,4,0,13
7120,5,5,0,29
9792,0,0,0,6
20422,14,14,0,106
7403,93,92,2,3850
13892,0,0,0,7
2965,1,1,0,1390
20897,5,5,0,50
14407,46,45,1,59
1217,15,15,0,43
7849,8,8,0,437
984,71,71,0,528
18598,3,3,0,477
17142,34,34,0,39
15261,82,82,0,422
15969,0,0,0,14
4411,65,63,2,717
407,86,85,1,554
20628,55,55,0,372
21152,0,0,0,137
13841,15,15,0,82
18176,17,17,0,373
7176,128,126,2,434
39,14,14,0,68
5319,56,54,2,208
17549,74,74,0,1053
12024,49,49,0,74
4900,151,151,0,473
2977,19,19,0,204
10287,44,43,1,133
15887,4,4,0,10
10866,88,88,2,281
17117,33,33,0,136
21375,36,36,0,67
5775,88,88,0,232
3666,0,0,0,25
1837,130,130,0,1428
683,243,242,1,1075
10987,30,30,0,882
317,51,51,0,407
608,226,225,1,487
15476,4,4,0,291
18354,150,149,1,310
9559,147,146,1,450
2726,33,33,0,302
2281,76,76,0,677
14073,12,12,0,322
8504,34,34,0,2823
11172,14,14,0,31
15731,143,141,2,576
12184,12,12,0,30
15834,19,19,0,284
15487,13,13,0,461
4735,63,62,1,6124
10766,40,39,1,283
1887,316,314,2,798
4149,19,18,1,442
1146,121,119,2,173
3525,2,2,0,12
18550,46,46,0,2144
5394,135,134,1,1680
2804,90,90,0,895
19399,18,18,0,1514
16526,0,0,0,166
4402,33,32,1,406
13381,48,48,0,105
16209,4,4,0,1204
10092,70,70,0,1831
7278,46,45,1,895
20112,27,26,1,55
15361,0,0,0,0
12443,15,15,0,296
1808,179,176,3,2020
1120,17,17,0,43
19844,0,0,0,62
14537,4,4,0,84
13330,58,57,1,62
20562,2,2,0,84
9611,21,21,0,324
657,300,299,1,1010
15139,20,20,0,101
16704,4,4,0,17
21149,2,2,0,19
18954,21,19,2,106
14045,0,0,0,10
10135,38,37,1,445
20089,60,60,0,109
4712,142,142,0,331
12647,0,0,0,412
16988,0,0,0,3
20257,51,51,0,383
12493,72,72,0,339
3845,15,15,0,177
9594,59,59,0,259
15247,60,60,0,102
11694,2,2,0,114
15959,72,72,0,2255
16633,40,40,0,99
10921,72,72,0,2543
14814,12,12,0,187
1977,139,139,0,278
9728,100,100,0,1101
11641,47,47,0,744
14867,44,44,0,170
9366,25,25,0,719
18084,83,83,0,352
14820,3,2,1,7
14101,16,16,0,55
16977,60,59,1,270
6434,106,105,1,300
15618,64,63,1,283
180,6,6,0,384
20080,79,78,1,1323
2193,37,36,1,1842
14047,5,5,0,21
12931,57,57,0,159
19759,2,2,0,5
6176,222,220,2,979
7508,5,5,0,38
21054,6,6,0,456
4276,46,46,0,281
8131,10,10,0,189
12559,18,18,0,100
12805,105,104,1,755
18689,4,4,0,17
1571,0,0,0,5
13110,91,91,0,925
19348,2,2,0,65
505,100,100,0,2704
19541,0,0,0,1863
3122,21,20,1,464
15058,33,30,3,56
6729,208,207,1,433
7081,54,53,1,64
9430,2,2,0,4
3996,51,50,1,466
17825,2,0,0,140
328,300,297,3,3452
12318,43,43,0,78
5187,186,186,0,5314
14449,116,116,0,217
10975,133,133,0,827
19684,91,91,0,1259
710,91,91,0,1172
9684,100,98,2,301
13286,0,0,0,12
2530,4,4,0,34
1015,86,85,1,773
9252,50,50,0,318
4100,15,15,0,228
14049,2,1,1,403
7329,38,38,0,68
14881,76,76,0,1314
6483,77,75,2,1297
16033,44,44,0,122
11661,163,162,1,425
14616,51,50,1,82
5494,102,101,1,951
7929,51,51,0,2219
14894,2,1,1,175
12302,15,15,0,88
1077,36,35,1,324
18638,1,1,0,16
8190,26,24,2,1246
13213,0,0,0,7
21378,29,29,0,55
21276,0,0,0,572
14540,0,0,0,1
11063,10,10,0,452
13946,0,0,0,18
12753,19,19,0,1439
21091,110,109,1,307
17476,6,6,0,516
13651,74,73,1,483
20856,6,6,0,53
12303,28,27,1,605
17800,122,122,0,145
11067,305,304,2,807
8565,0,0,0,65
2854,6,6,0,59
9365,60,59,2,224
4616,33,33,0,57
19757,0,0,0,0
12380,41,41,0,2840
3304,29,29,0,9115
8601,6,6,0,53
9042,205,204,1,673
19283,22,22,0,52
11020,142,142,0,2126
2678,103,102,1,1533
4352,80,80,0,130
5244,105,104,1,1555
14369,58,58,0,16771
8281,3,0,0,0
14628,26,26,0,67
9055,196,196,0,815
7911,280,279,1,1506
4408,231,230,1,765
12055,9,9,0,1004
10946,31,30,1,1997
2315,215,213,2,283
20469,8,8,0,107
21285,27,27,0,93
6890,13,12,1,43
16100,0,0,0,2
4796,124,123,1,158
8773,160,160,1,1353
15234,36,36,0,510
9965,66,65,1,164
8582,8,8,0,156
4863,81,81,0,113
7031,20,20,0,49
11729,22,22,0,155
14911,0,0,0,373
13258,171,171,0,238
11453,101,101,0,2063
5420,121,117,4,682
17348,0,0,0,7
20899,91,90,1,148
17753,17,15,2,28
16776,10,10,0,31
14859,0,0,0,7
3933,134,134,0,957
19954,21,20,1,415
13028,118,118,0,3198
14815,7,7,0,33
7768,101,101,0,1054
20323,21,21,0,132
20463,0,0,0,545
15101,144,141,3,207
17911,12,12,0,512
13909,81,80,1,228
5638,82,82,0,708
16133,0,0,0,6
6133,92,92,2,355
16523,19,19,0,295
17365,17,17,0,40
5477,216,215,1,608
18588,1,1,0,328
8618,56,56,0,340
9266,46,46,0,407
7623,13,13,0,77
15233,3,3,0,64
16757,38,38,0,88
1395,263,257,6,1115
21532,0,0,0,61
18937,0,0,0,3
20972,50,50,0,1344
11882,160,159,1,184
17738,0,0,0,0
20652,45,43,2,126
916,326,326,1,1102
3215,21,20,1,63
14170,23,23,0,134
16483,12,12,0,22
17916,15,13,2,29
14297,8,8,0,936
754,170,168,2,481
19078,3,3,0,81
8619,2,2,0,89
20004,1,1,0,100
21399,117,117,0,624
7705,62,62,1,398
14805,3,3,0,112
7049,22,22,0,718
4630,0,0,0,23
8633,17,16,1,106
12107,2,2,0,68
19325,22,22,0,257
20919,4,4,0,9
20917,0,0,0,199
14742,15,14,1,92
14943,0,0,0,29
18560,11,11,0,71
3312,34,31,3,1311
13944,60,60,0,721
9886,27,27,0,1277
15637,4,4,0,853
20397,7,7,0,270
15176,4,4,0,231
11516,7,7,0,146
16266,8,8,0,87
9833,5,5,0,32
12460,30,30,0,103
8771,228,227,1,1116
10758,19,19,0,243
4076,137,136,1,495
14790,0,0,0,38
37,6,6,0,21
7306,66,66,0,275
1962,286,280,7,1560
5362,99,99,0,408
2935,107,105,2,761
1821,35,35,0,408
831,131,131,0,476
18782,11,11,0,1313
6686,5,4,1,52
9564,195,193,3,395
13704,21,20,1,128
18717,0,0,0,3
18338,72,72,0,152
6145,157,156,2,678
18268,3,1,2,243
9088,82,81,1,178
17533,1,0,0,10
15615,0,0,0,318
5883,6,6,0,19
10448,125,125,0,3148
891,323,321,2,1069
4698,65,65,0,366
14955,0,0,0,462
10033,147,146,1,869
9529,44,43,1,289
15829,52,51,1,103
2558,12,12,0,37
9326,46,45,1,3008
8787,74,74,0,473
2283,31,30,1,4459
17566,4,4,0,10
11206,42,42,0,1358
17162,0,0,0,34
4914,200,199,1,361
6699,23,22,1,1946
20127,32,32,0,52
18189,51,51,0,994
20044,3,2,1,24
14132,12,12,0,64
9778,157,151,6,186
20515,0,0,0,11
6570,62,62,0,150
5489,0,0,0,557
17924,25,25,0,163
19605,1,1,0,3
11486,20,20,0,794
7504,37,37,0,76
9048,2,2,0,27
19467,0,0,0,4
6987,0,0,0,88
9096,25,24,1,1194
6718,35,35,0,160
7603,29,29,0,187
7045,106,104,2,150
17127,0,0,0,42
17460,0,0,0,74
6689,127,127,0,319
3746,199,198,2,368
17443,196,195,1,380
2031,0,0,0,11
6283,19,19,0,61
7462,82,82,0,268
2309,107,106,1,740
4930,24,23,1,128
18267,59,59,0,197
8597,26,26,0,590
760,103,103,0,386
7500,23,23,0,543
20554,6,6,0,74
218,121,120,1,802
11751,0,0,0,308
19924,107,106,1,675
19101,0,0,0,116
19727,0,0,0,6
12367,44,44,0,331
6673,7,7,0,346
3443,82,81,1,2879
20341,55,53,2,120
4804,33,33,0,305
7149,80,78,2,165
3630,200,198,2,621
21132,35,35,0,861
2623,94,93,2,1156
18470,17,17,0,19
6678,40,39,1,320
15153,6,6,0,53
10693,25,25,0,33
1478,135,135,0,447
20131,57,56,1,3303
15790,6,6,0,27
2723,5,5,0,65
11638,26,26,0,186
17590,34,34,0,75
5550,11,11,0,44
4019,136,135,1,815
867,338,337,2,835
190,567,562,6,1297
8141,17,17,0,192
20093,33,32,1,385
4304,107,107,0,139
13393,54,52,2,128
5860,63,63,0,830
15686,2,1,1,80
11151,276,274,2,2715
13424,48,47,1,105
18884,46,46,0,111
17878,4,3,1,105
15194,74,72,2,809
6507,72,70,2,96
670,0,0,0,419
5993,170,170,0,1742
3825,17,17,0,51
19930,0,0,0,8
15062,73,73,0,223
5882,41,41,0,94
9292,33,33,0,43
10614,63,63,0,391
20135,10,10,0,125
17086,3,3,0,105
21563,0,0,0,282
3798,114,114,0,179
16640,277,274,3,351
19593,12,12,0,215
17429,113,110,3,306
14148,18,18,0,572
14508,0,0,0,2
2463,0,0,0,358
8649,147,146,1,1385
2392,153,152,1,1751
8845,50,50,0,686
19980,4,4,0,5
3868,4,4,0,67
4708,113,112,1,138
18223,26,26,0,117
13735,9,8,1,50
6676,52,50,2,865
2523,226,226,1,2441
8674,0,0,0,16
16540,82,82,0,221
10173,26,26,0,42
257,20,20,0,2112
1122,65,65,0,2040
9440,76,76,0,175
1485,142,142,0,1398
7039,7,7,0,7
9698,2,2,0,9
10538,2,2,0,505
18463,103,102,1,429
8888,17,17,0,63
11464,187,187,0,485
2300,210,207,3,344
18788,27,27,0,197
17304,0,0,0,466
7995,55,54,1,208
5612,45,43,2,101
12310,2,2,0,25
10565,32,32,0,256
16668,42,42,0,259
3601,15,15,0,336
19736,49,49,0,66
19641,14,14,0,90
3218,279,278,1,475
12718,41,41,0,86
17294,0,0,0,24
11835,41,41,0,109
15035,3,3,0,11
20504,3,3,0,21
14545,215,213,2,1278
6394,90,90,0,157
17613,19,18,1,28
16188,0,0,0,2
3206,225,225,0,1291
12801,16,16,0,48
14850,1,1,0,39
18085,18,18,0,330
2071,3,3,0,34
1464,89,88,1,547
20733,24,24,0,159
7086,134,134,0,220
17688,14,13,1,138
2735,234,233,1,1845
8703,109,108,1,169
698,173,172,1,341
10436,5,5,0,279
18400,294,292,2,719
10149,60,59,1,1032
9483,224,223,1,515
11456,12,11,1,1416
6537,1,1,0,119
7436,16,16,0,2014
19039,0,0,0,8
15564,66,65,1,542
2176,258,257,1,1321
6428,69,67,2,539
1196,88,88,0,231
19743,1,0,0,26
20529,37,37,0,689
3757,49,49,0,67
5748,62,62,0,715
14514,8,7,1,18
12117,277,275,2,322
14617,9,9,0,53
20273,41,41,0,266
20241,89,87,2,323
18173,7,6,1,9
10414,160,157,3,533
17336,9,9,1,189
9619,4,4,0,36
3153,79,78,1,1713
20842,53,52,1,127
9682,46,46,0,302
20936,122,119,3,1784
7998,35,35,0,68
3164,0,0,0,94
14107,1,1,0,533
16438,17,17,0,154
16728,10,10,0,26
9579,66,66,0,77
12016,175,171,4,211
18369,90,89,1,1533
19440,30,30,0,77
16074,1,0,0,713
13724,114,113,2,605
11032,10,10,0,210
6536,114,112,2,436
17539,0,0,0,1
20958,42,42,0,2748
6509,166,164,2,593
6873,77,76,1,166
9658,194,192,2,296
2011,157,156,1,197
13204,0,0,0,2
1381,12,12,0,73
381,89,88,2,4321
13138,85,82,3,752
10047,0,0,0,3
16748,5,5,0,83
597,280,278,3,1666
20949,65,65,0,113
5988,14,14,0,48
12335,18,18,0,208
14296,0,0,0,2549
21025,6,6,0,92
1087,9,9,0,1588
9581,7,7,0,85
8958,55,55,0,286
21156,0,0,0,12
12572,62,62,0,1345
11781,45,44,1,585
21167,233,230,3,1790
11460,65,65,0,1410
21068,155,155,0,3697
7746,71,71,0,760
5095,19,19,0,63
16482,12,12,0,36
13897,39,36,3,40
21374,29,28,1,83
20259,60,59,1,671
16196,52,52,0,584
12182,57,57,0,71
557,100,99,1,305
14534,60,60,0,128
4362,10,10,0,73
18990,5,5,0,152
15683,5,5,0,18
20033,1,1,0,8
1081,189,185,5,746
19057,79,78,1,94
19249,40,40,0,55
11656,32,32,0,163
20194,29,29,0,2373
17160,0,0,0,6
21223,5,5,0,80
8061,73,71,2,806
14630,51,51,0,234
16556,4,4,0,65
13951,130,130,0,1101
13339,51,51,0,142
19732,7,7,0,30
15419,35,35,0,340
19098,109,109,0,202
13579,23,23,0,162
12640,24,24,0,1848
4598,27,27,0,443
14084,105,105,0,720
11296,2,2,0,83
8733,78,77,1,492
11286,78,78,0,1001
20675,0,0,0,77
6011,160,159,2,399
15280,11,11,0,154
3142,147,147,1,1646
1376,104,104,0,1564
18905,97,96,1,194
3435,134,134,2,5305
20653,6,6,0,88
14161,151,151,0,233
6666,54,53,1,252
16263,10,10,0,16
15983,14,14,0,6572
18370,0,0,0,53
14411,9,9,0,423
6808,32,32,0,218
15036,209,208,1,246
14536,3,3,0,134
6513,135,133,2,825
6427,61,60,1,72
19380,2,2,0,19
19959,3,3,0,40
16270,0,0,0,117
6638,34,32,2,874
20403,0,0,0,6
12378,0,0,0,550
16662,18,16,3,873
13773,1,0,0,11
7803,83,81,2,189
8611,14,13,1,50
8431,19,19,0,400
10624,123,123,0,226
4300,68,68,0,242
20991,0,0,0,13
2136,25,25,0,420
8092,9,9,0,294
13044,17,17,0,745
11932,48,48,0,260
13374,14,13,1,422
4572,98,97,1,285
14527,88,87,1,178
7877,17,16,2,192
12179,40,40,0,190
5972,63,63,0,195
11780,3,3,0,51
5580,74,73,1,252
14033,25,25,0,125
5563,87,85,2,1467
17568,102,102,0,314
1672,309,306,3,1243
12988,11,11,0,524
6759,35,35,0,399
17409,30,30,0,333
2753,36,36,0,479
11031,10,10,0,62
2838,0,0,0,45
16352,34,34,0,135
17372,5,5,0,61
13076,16,16,0,362
13952,2,0,0,56
17644,181,178,3,432
9637,202,200,2,232
8957,83,83,0,1526
7554,100,99,1,548
7855,90,89,1,1533
7171,2,1,1,1
1794,157,154,3,3414
4127,39,39,0,173
8015,71,69,2,583
21376,0,0,0,291
16457,29,29,0,119
17099,37,37,0,52
19302,0,0,0,127
3723,5,5,0,589
18974,3,3,0,796
3496,12,11,1,65
2411,9,9,0,37
2261,143,143,1,303
16189,93,93,0,1043
10003,40,40,0,802
8054,4,4,0,178
2898,18,18,0,82
12980,28,28,0,350
3661,109,108,1,491
7351,28,28,0,170
4589,27,27,0,66
7205,50,48,2,929
5042,54,54,0,266
16235,1,1,0,154
21444,0,0,0,52
12990,35,35,0,195
3381,86,85,1,951
15229,126,119,7,256
9424,114,113,1,172
15567,34,34,0,365
46,118,118,0,3443
7382,4,4,0,251
15585,0,0,0,1
12815,120,118,2,148
7442,132,131,1,697
12514,34,34,0,270
1412,83,83,0,182
260,256,255,1,672
2820,171,170,1,783
2184,34,34,1,2472
425,185,184,2,1376
19514,26,26,0,230
5355,38,38,0,128
20346,0,0,0,57
11710,57,56,1,138
1350,163,162,1,3475
13361,19,19,0,34
12904,28,28,0,54
4889,58,57,1,389
2436,0,0,0,196
11384,131,129,2,655
2964,23,23,0,88
4422,54,54,0,479
8017,29,29,0,3954
18768,14,14,0,322
20939,32,31,1,263
17860,23,23,0,146
13751,66,66,0,804
9937,264,261,3,327
486,130,129,1,779
21162,17,17,0,312
2341,282,282,1,493
19019,10,10,0,757
10966,10,10,0,57
1528,105,105,1,255
14213,46,45,1,296
887,86,84,2,505
3265,26,26,0,193
13185,48,48,0,62
20682,20,20,0,101
4775,16,16,0,53
18302,3,3,0,208
8129,304,301,3,1067
19631,29,29,0,80
18709,3,3,0,343
6959,75,75,0,1698
433,118,117,1,651
1797,77,76,1,1382
18830,1,1,0,4
10786,66,65,1,463
5861,144,143,1,228
9204,9,9,0,108
5614,79,78,1,1043
541,36,36,0,2781
1517,67,66,1,199
437,97,97,0,421
5593,147,145,2,538
13373,46,44,2,535
12863,30,30,0,87
17872,1,0,0,162
5008,171,171,2,551
16327,0,0,0,369
665,173,172,1,1296
16614,0,0,0,191
15760,65,64,1,215
1547,98,98,0,130
103,127,127,0,668
4431,41,39,2,260
14883,1,1,0,3
5901,0,0,0,29
19726,36,36,0,42
18358,27,26,1,89
2738,13,13,0,820
875,165,164,1,263
12158,20,20,0,3145
7851,59,59,0,257
10178,10,10,0,185
11123,29,29,0,504
17466,45,45,0,65
18968,30,29,1,31
6543,85,84,1,492
1322,81,80,1,1254
20003,0,0,0,8
16321,31,30,1,6857
1761,11,11,0,24
5016,70,70,1,284
15627,0,0,0,5
8024,61,61,0,424
18569,0,0,0,1110
17865,0,0,0,1160
9655,61,61,0,142
19184,22,22,0,3340
19422,2,2,0,23
5666,0,0,0,8
12776,24,24,0,59
16442,9,9,0,308
61,37,37,0,131
15649,7,7,0,163
6170,141,137,4,846
3529,17,17,0,32
21292,0,0,0,12
2122,185,183,2,275
9324,18,18,0,3565
3278,122,121,1,895
9173,3,3,0,91
12701,186,184,2,2702
19205,0,0,0,6
3123,84,84,0,2348
4195,25,25,0,472
11917,45,39,6,172
3114,78,77,1,373
15492,16,16,0,134
171,95,94,1,346
14282,14,14,0,49
17291,0,0,0,128
3049,102,100,2,953
9849,60,60,0,178
13322,56,56,0,399
18161,38,38,0,72
13369,59,58,1,547
11184,6,6,0,2283
10239,55,54,1,158
8875,214,214,0,1556
2424,18,18,0,42
15981,17,17,0,23
19872,0,0,0,266
9997,113,110,3,291
8285,79,78,1,643
18386,61,61,0,143
15733,0,0,0,7
18303,134,133,1,2031
10390,194,191,3,223
6604,0,0,0,37
16669,35,35,0,90
10134,150,150,0,556
21349,0,0,0,1
15746,16,16,0,162
17920,16,16,0,19
11603,56,55,1,663
2004,213,212,1,3028
14,62,62,0,2067
9218,200,199,1,844
17641,16,15,2,108
13050,2,2,0,715
5010,64,63,1,92
2248,73,72,1,306
3334,132,132,0,3952
18887,8,6,2,18
14709,83,83,0,326
9196,1,1,0,6
14427,10,10,0,18
6317,13,13,0,247
8409,1,1,0,17
17706,68,68,0,243
3894,156,156,0,467
20300,66,66,0,1224
17024,0,0,0,9
15396,7,7,0,74
15296,32,31,1,1079
15943,135,134,1,160
6940,139,137,2,321
17828,9,9,0,36
18812,1,1,0,1878
19776,22,22,0,209
17642,0,0,0,5
4503,1,1,0,25
2188,3,3,0,29
12811,157,157,0,750
17982,16,15,1,33
4442,0,0,0,56
8069,106,101,5,14315
13508,37,36,1,89
6224,131,130,1,475
3439,169,168,1,578
16624,38,38,0,1217
6357,58,58,0,3006
4824,119,119,1,597
18900,27,27,0,99
16049,2,2,0,344
17471,74,74,0,286
13491,6,6,0,2515
9850,50,50,0,142
3684,54,53,1,798
16385,37,37,0,130
20312,94,93,1,153
16645,1,1,0,19
4513,36,36,0,60
14697,4,4,0,7
10346,48,48,0,63
8931,62,62,0,180
8541,97,97,0,235
11990,65,63,2,609
21027,100,99,1,3412
15368,0,0,0,1
8791,24,24,0,485
4983,198,196,2,664
12784,90,88,2,124
146,84,82,2,793
15018,0,0,0,175
8013,7,7,0,30
19794,45,45,0,52
10936,66,65,1,365
18669,0,0,0,6
15052,6,6,0,17
20391,8,8,0,157
16508,6,6,0,333
14276,27,27,0,252
8419,7,7,0,27
9333,24,23,1,239
21473,43,42,1,97
3423,0,0,0,9
3060,86,85,1,483
9843,123,123,0,2807
7952,22,22,0,256
1892,19,19,0,291
3433,61,57,4,3336
4851,67,67,0,88
12210,59,59,0,83
4077,31,29,2,514
238,34,34,0,734
19767,97,95,2,274
12682,1,0,0,8
20725,19,19,0,107
18500,99,99,0,392
14835,46,46,0,54
8996,139,138,1,255
8722,4,4,0,488
16773,5,4,1,11
13947,33,33,0,66
20843,5,5,0,25
11299,199,198,1,1591
12338,7,5,2,41
3372,88,87,1,3612
17638,17,16,1,82
16248,88,88,0,342
4744,195,192,3,290
19681,152,151,1,326
20222,0,0,0,3
5473,145,143,2,1454
13836,73,71,2,289
16276,96,95,1,106
17667,0,0,0,0
17403,1,1,0,5
10507,4,4,0,32
11923,117,113,4,968
15279,0,0,0,3
5980,6,6,0,20
5743,191,188,3,498
12825,13,13,0,80
2895,12,12,0,54
16617,2,1,1,89
17114,13,12,1,345
18150,3,0,0,77
14589,63,63,0,819
11081,66,66,0,79
11367,39,38,1,199
4354,48,46,2,351
10376,46,46,0,526
19805,0,0,0,149
13214,80,80,0,88
3115,3,3,0,55
13356,140,140,0,162
15875,3,3,0,25
17946,13,13,0,101
13457,154,153,1,305
404,50,50,0,319
14099,86,85,1,240
17955,58,58,0,1629
8449,22,22,0,108
20031,9,6,3,97
2909,36,36,0,434
16444,0,0,0,16
21015,7,7,0,20
616,81,79,2,334
4612,5,5,0,37
13327,107,107,0,132
16165,5,5,0,5035
6622,86,85,1,5797
2437,84,84,0,102
15440,30,30,0,92
16643,0,0,0,5
14645,35,35,0,585
5044,263,261,3,1016
3004,19,18,1,847
20070,95,94,1,373
19653,10,10,0,341
16042,10,10,0,1186
1103,98,98,0,121
17966,0,0,0,3
21562,0,0,0,0
16512,15,14,1,55
17199,9,9,0,32
20000,0,0,0,7
15835,504,504,0,1435
17561,0,0,0,1
14625,167,166,1,734
20309,38,38,0,376
2048,57,56,1,127
18467,0,0,0,50
9737,10,10,0,135
12123,49,48,1,81
111,40,40,0,699
17029,12,12,0,165
7977,60,60,0,315
2202,161,160,2,399
13692,50,50,0,621
9675,19,19,0,51
5717,53,53,0,207
13702,3,3,0,19
8226,82,82,0,717
13548,19,19,0,2542
19936,90,89,1,319
15572,35,35,0,133
14406,3,3,0,14
655,248,247,1,1539
9925,97,96,1,813
16256,35,33,2,236
17936,31,31,0,198
19164,47,47,0,124
3408,117,117,0,1744
1225,416,416,2,844
18289,3,3,0,293
12935,40,40,0,96
12110,34,34,0,157
1731,88,87,1,2582
8263,20,20,0,32
15367,0,0,0,6
14200,4,4,0,117
4858,78,78,0,869
14733,12,12,0,46
16953,27,27,0,440
15726,3,3,0,344
7029,104,104,0,249
17637,94,92,2,640
6505,4,4,0,32
18647,7,7,0,545
15575,9,9,0,230
9046,72,71,1,985
9160,77,77,0,1150
20904,19,18,1,355
148,37,37,0,172
21077,67,66,1,1695
5411,50,49,1,154
14914,34,34,0,817
7190,61,61,0,99
15661,25,25,0,107
15008,0,0,0,5
8318,51,50,1,246
4105,79,78,1,168
